conn_id,source_file,source_line,original_command,master_node,slave_node,dof_label,system,assembly_name,reason,aux_node,rigid_element,joint_element,implementation,penalty_n_per_mm
C10-CONN-03593,apply_finite_gates_and_passages_v2.inp,53379,"CERIG,2008835,14690,UXYZ",2008835,14690,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动,2032663,2024308,2024309,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03594,apply_finite_gates_and_passages_v2.inp,53380,"CERIG,2008836,15418,UXYZ",2008836,15418,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动,2032664,2024310,2024311,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03595,apply_finite_gates_and_passages_v2.inp,53381,"CERIG,2008837,16146,UXYZ",2008837,16146,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动,2032665,2024312,2024313,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03596,apply_finite_gates_and_passages_v2.inp,53382,"CERIG,2008838,16874,UXYZ",2008838,16874,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动,2032666,2024314,2024315,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03597,apply_finite_gates_and_passages_v2.inp,53383,"CERIG,2008839,17602,UXYZ",2008839,17602,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动,2032667,2024316,2024317,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03598,apply_finite_gates_and_passages_v2.inp,53384,"CERIG,2008840,18330,UXYZ",2008840,18330,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动,2032668,2024318,2024319,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03599,apply_finite_gates_and_passages_v2.inp,53385,"CERIG,2008841,19058,UXYZ",2008841,19058,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动,2032669,2024320,2024321,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03600,apply_finite_gates_and_passages_v2.inp,53386,"CERIG,2008842,19786,UXYZ",2008842,19786,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动,2032670,2024322,2024323,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03601,apply_finite_gates_and_passages_v2.inp,53387,"CERIG,2008843,20514,UXYZ",2008843,20514,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动,2032671,2024324,2024325,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03602,apply_finite_gates_and_passages_v2.inp,53388,"CERIG,2008844,21242,UXYZ",2008844,21242,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动,2032672,2024326,2024327,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03603,apply_finite_gates_and_passages_v2.inp,53389,"CERIG,2008845,21970,UXYZ",2008845,21970,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动,2032673,2024328,2024329,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03604,apply_finite_gates_and_passages_v2.inp,53390,"CERIG,2008846,22698,UXYZ",2008846,22698,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动,2032674,2024330,2024331,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03605,apply_finite_gates_and_passages_v2.inp,53391,"CERIG,2008847,23426,UXYZ",2008847,23426,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动,2032675,2024332,2024333,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03606,apply_finite_gates_and_passages_v2.inp,53392,"CERIG,2008848,24154,UXYZ",2008848,24154,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动,2032676,2024334,2024335,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03607,apply_finite_gates_and_passages_v2.inp,53393,"CERIG,2008849,24882,UXYZ",2008849,24882,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动,2032677,2024336,2024337,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03608,apply_finite_gates_and_passages_v2.inp,53394,"CERIG,2008850,25610,UXYZ",2008850,25610,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动,2032678,2024338,2024339,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03609,apply_finite_gates_and_passages_v2.inp,53395,"CERIG,2008874,26039,UXYZ",2008874,26039,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_GANTRY_PHI54_01 原索 slave；保留截面刚体转动,2032679,2024340,2024341,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03610,apply_finite_gates_and_passages_v2.inp,53396,"CERIG,2008875,26434,UXYZ",2008875,26434,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_GANTRY_PHI54_02 原索 slave；保留截面刚体转动,2032680,2024342,2024343,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03611,apply_finite_gates_and_passages_v2.inp,53397,"CERIG,2008876,26829,UXYZ",2008876,26829,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_GANTRY_PHI54_03 原索 slave；保留截面刚体转动,2032681,2024344,2024345,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03612,apply_finite_gates_and_passages_v2.inp,53398,"CERIG,2008877,27224,UXYZ",2008877,27224,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_GANTRY_PHI54_04 原索 slave；保留截面刚体转动,2032682,2024346,2024347,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03613,apply_finite_gates_and_passages_v2.inp,53399,"CERIG,2008878,27619,UXYZ",2008878,27619,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_GANTRY_PHI54_05 原索 slave；保留截面刚体转动,2032683,2024348,2024349,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03614,apply_finite_gates_and_passages_v2.inp,53400,"CERIG,2008879,28014,UXYZ",2008879,28014,UXYZ,gate,CW2_GATE_68,梁轴 master -> CW2_GANTRY_PHI54_06 原索 slave；保留截面刚体转动,2032684,2024350,2024351,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03615,apply_finite_gates_and_passages_v2.inp,53401,"CERIG,2008898,2008955,ALL",2008898,2008955,ALL,gate,CW2_GATE_69,left_post 下端焊接中心线偏置：平动+转动,,2024352,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-03616,apply_finite_gates_and_passages_v2.inp,53402,"CERIG,2008937,2008956,ALL",2008937,2008956,ALL,gate,CW2_GATE_69,left_post 上端焊接中心线偏置：平动+转动,,2024353,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-03617,apply_finite_gates_and_passages_v2.inp,53403,"CERIG,2008915,2008958,ALL",2008915,2008958,ALL,gate,CW2_GATE_69,right_post 下端焊接中心线偏置：平动+转动,,2024354,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-03618,apply_finite_gates_and_passages_v2.inp,53404,"CERIG,2008944,2008959,ALL",2008944,2008959,ALL,gate,CW2_GATE_69,right_post 上端焊接中心线偏置：平动+转动,,2024355,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-03619,apply_finite_gates_and_passages_v2.inp,53405,"CERIG,2008899,14703,UXYZ",2008899,14703,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动,2032685,2024356,2024357,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03620,apply_finite_gates_and_passages_v2.inp,53406,"CERIG,2008900,15431,UXYZ",2008900,15431,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动,2032686,2024358,2024359,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03621,apply_finite_gates_and_passages_v2.inp,53407,"CERIG,2008901,16159,UXYZ",2008901,16159,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动,2032687,2024360,2024361,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03622,apply_finite_gates_and_passages_v2.inp,53408,"CERIG,2008902,16887,UXYZ",2008902,16887,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动,2032688,2024362,2024363,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03623,apply_finite_gates_and_passages_v2.inp,53409,"CERIG,2008903,17615,UXYZ",2008903,17615,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动,2032689,2024364,2024365,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03624,apply_finite_gates_and_passages_v2.inp,53410,"CERIG,2008904,18343,UXYZ",2008904,18343,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动,2032690,2024366,2024367,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03625,apply_finite_gates_and_passages_v2.inp,53411,"CERIG,2008905,19071,UXYZ",2008905,19071,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动,2032691,2024368,2024369,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03626,apply_finite_gates_and_passages_v2.inp,53412,"CERIG,2008906,19799,UXYZ",2008906,19799,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动,2032692,2024370,2024371,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03627,apply_finite_gates_and_passages_v2.inp,53413,"CERIG,2008907,20527,UXYZ",2008907,20527,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动,2032693,2024372,2024373,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03628,apply_finite_gates_and_passages_v2.inp,53414,"CERIG,2008908,21255,UXYZ",2008908,21255,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动,2032694,2024374,2024375,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03629,apply_finite_gates_and_passages_v2.inp,53415,"CERIG,2008909,21983,UXYZ",2008909,21983,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动,2032695,2024376,2024377,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03630,apply_finite_gates_and_passages_v2.inp,53416,"CERIG,2008910,22711,UXYZ",2008910,22711,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动,2032696,2024378,2024379,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03631,apply_finite_gates_and_passages_v2.inp,53417,"CERIG,2008911,23439,UXYZ",2008911,23439,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动,2032697,2024380,2024381,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03632,apply_finite_gates_and_passages_v2.inp,53418,"CERIG,2008912,24167,UXYZ",2008912,24167,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动,2032698,2024382,2024383,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03633,apply_finite_gates_and_passages_v2.inp,53419,"CERIG,2008913,24895,UXYZ",2008913,24895,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动,2032699,2024384,2024385,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03634,apply_finite_gates_and_passages_v2.inp,53420,"CERIG,2008914,25623,UXYZ",2008914,25623,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动,2032700,2024386,2024387,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03635,apply_finite_gates_and_passages_v2.inp,53421,"CERIG,2008938,26044,UXYZ",2008938,26044,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_GANTRY_PHI54_01 原索 slave；保留截面刚体转动,2032701,2024388,2024389,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03636,apply_finite_gates_and_passages_v2.inp,53422,"CERIG,2008939,26439,UXYZ",2008939,26439,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_GANTRY_PHI54_02 原索 slave；保留截面刚体转动,2032702,2024390,2024391,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03637,apply_finite_gates_and_passages_v2.inp,53423,"CERIG,2008940,26834,UXYZ",2008940,26834,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_GANTRY_PHI54_03 原索 slave；保留截面刚体转动,2032703,2024392,2024393,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03638,apply_finite_gates_and_passages_v2.inp,53424,"CERIG,2008941,27229,UXYZ",2008941,27229,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_GANTRY_PHI54_04 原索 slave；保留截面刚体转动,2032704,2024394,2024395,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03639,apply_finite_gates_and_passages_v2.inp,53425,"CERIG,2008942,27624,UXYZ",2008942,27624,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_GANTRY_PHI54_05 原索 slave；保留截面刚体转动,2032705,2024396,2024397,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03640,apply_finite_gates_and_passages_v2.inp,53426,"CERIG,2008943,28019,UXYZ",2008943,28019,UXYZ,gate,CW2_GATE_69,梁轴 master -> CW2_GANTRY_PHI54_06 原索 slave；保留截面刚体转动,2032706,2024398,2024399,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03641,apply_finite_gates_and_passages_v2.inp,53427,"CERIG,2008962,2009019,ALL",2008962,2009019,ALL,gate,CW2_GATE_70,left_post 下端焊接中心线偏置：平动+转动,,2024400,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-03642,apply_finite_gates_and_passages_v2.inp,53428,"CERIG,2009001,2009020,ALL",2009001,2009020,ALL,gate,CW2_GATE_70,left_post 上端焊接中心线偏置：平动+转动,,2024401,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-03643,apply_finite_gates_and_passages_v2.inp,53429,"CERIG,2008979,2009022,ALL",2008979,2009022,ALL,gate,CW2_GATE_70,right_post 下端焊接中心线偏置：平动+转动,,2024402,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-03644,apply_finite_gates_and_passages_v2.inp,53430,"CERIG,2009008,2009023,ALL",2009008,2009023,ALL,gate,CW2_GATE_70,right_post 上端焊接中心线偏置：平动+转动,,2024403,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-03645,apply_finite_gates_and_passages_v2.inp,53431,"CERIG,2008963,14716,UXYZ",2008963,14716,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动,2032707,2024404,2024405,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03646,apply_finite_gates_and_passages_v2.inp,53432,"CERIG,2008964,15444,UXYZ",2008964,15444,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动,2032708,2024406,2024407,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03647,apply_finite_gates_and_passages_v2.inp,53433,"CERIG,2008965,16172,UXYZ",2008965,16172,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动,2032709,2024408,2024409,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03648,apply_finite_gates_and_passages_v2.inp,53434,"CERIG,2008966,16900,UXYZ",2008966,16900,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动,2032710,2024410,2024411,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03649,apply_finite_gates_and_passages_v2.inp,53435,"CERIG,2008967,17628,UXYZ",2008967,17628,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动,2032711,2024412,2024413,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03650,apply_finite_gates_and_passages_v2.inp,53436,"CERIG,2008968,18356,UXYZ",2008968,18356,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动,2032712,2024414,2024415,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03651,apply_finite_gates_and_passages_v2.inp,53437,"CERIG,2008969,19084,UXYZ",2008969,19084,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动,2032713,2024416,2024417,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03652,apply_finite_gates_and_passages_v2.inp,53438,"CERIG,2008970,19812,UXYZ",2008970,19812,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动,2032714,2024418,2024419,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03653,apply_finite_gates_and_passages_v2.inp,53439,"CERIG,2008971,20540,UXYZ",2008971,20540,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动,2032715,2024420,2024421,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03654,apply_finite_gates_and_passages_v2.inp,53440,"CERIG,2008972,21268,UXYZ",2008972,21268,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动,2032716,2024422,2024423,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03655,apply_finite_gates_and_passages_v2.inp,53441,"CERIG,2008973,21996,UXYZ",2008973,21996,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动,2032717,2024424,2024425,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03656,apply_finite_gates_and_passages_v2.inp,53442,"CERIG,2008974,22724,UXYZ",2008974,22724,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动,2032718,2024426,2024427,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03657,apply_finite_gates_and_passages_v2.inp,53443,"CERIG,2008975,23452,UXYZ",2008975,23452,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动,2032719,2024428,2024429,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03658,apply_finite_gates_and_passages_v2.inp,53444,"CERIG,2008976,24180,UXYZ",2008976,24180,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动,2032720,2024430,2024431,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03659,apply_finite_gates_and_passages_v2.inp,53445,"CERIG,2008977,24908,UXYZ",2008977,24908,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动,2032721,2024432,2024433,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03660,apply_finite_gates_and_passages_v2.inp,53446,"CERIG,2008978,25636,UXYZ",2008978,25636,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动,2032722,2024434,2024435,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03661,apply_finite_gates_and_passages_v2.inp,53447,"CERIG,2009002,26049,UXYZ",2009002,26049,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_GANTRY_PHI54_01 原索 slave；保留截面刚体转动,2032723,2024436,2024437,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03662,apply_finite_gates_and_passages_v2.inp,53448,"CERIG,2009003,26444,UXYZ",2009003,26444,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_GANTRY_PHI54_02 原索 slave；保留截面刚体转动,2032724,2024438,2024439,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03663,apply_finite_gates_and_passages_v2.inp,53449,"CERIG,2009004,26839,UXYZ",2009004,26839,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_GANTRY_PHI54_03 原索 slave；保留截面刚体转动,2032725,2024440,2024441,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-03664,apply_finite_gates_and_passages_v2.inp,53450,"CERIG,2009005,27234,UXYZ",2009005,27234,UXYZ,gate,CW2_GATE_70,梁轴 master -> CW2_GANTRY_PHI54_04 原索 slave；保留截面刚体转动,2032726,2024442,2024443,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
