passage_index,passage_id,span,gate_index,catwalk,subsystem,mct_node,rope_index,ansys_node,mass21_element_id,component_id,component_name,component_quantity_at_station,component_weight_kn_per_catwalk_station,distribution_node_count,component_weight_kn_at_node,component_mass_tonne_at_node,allocation_note
2,H02,north_side,6,1,gate,1033,5,13261,511377,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,1,gate,1033,5,13261,511377,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,1,gate,1033,6,13656,511448,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,1,gate,1033,6,13656,511448,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,1,14099,511587,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,1,14099,511587,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,1,14099,511587,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,1,14099,511587,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,2,14827,512280,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,2,14827,512280,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,2,14827,512280,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,2,14827,512280,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,3,15555,512973,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,3,15555,512973,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,3,15555,512973,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,3,15555,512973,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,4,16283,513666,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,4,16283,513666,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,4,16283,513666,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,4,16283,513666,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,5,17011,514359,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,5,17011,514359,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,5,17011,514359,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,5,17011,514359,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,6,17739,515052,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,6,17739,515052,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,6,17739,515052,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,6,17739,515052,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,7,18467,515745,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,7,18467,515745,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,7,18467,515745,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,7,18467,515745,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,8,19195,516438,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,8,19195,516438,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,8,19195,516438,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,8,19195,516438,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,9,19923,517131,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,9,19923,517131,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,9,19923,517131,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,9,19923,517131,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,10,20651,517824,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,10,20651,517824,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,10,20651,517824,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,10,20651,517824,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,11,21379,518517,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,11,21379,518517,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,11,21379,518517,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,11,21379,518517,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,12,22107,519210,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,12,22107,519210,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,12,22107,519210,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,12,22107,519210,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,13,22835,519903,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,13,22835,519903,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,13,22835,519903,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,13,22835,519903,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,14,23563,520596,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,14,23563,520596,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,14,23563,520596,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,14,23563,520596,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,15,24291,521289,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,15,24291,521289,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,15,24291,521289,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,15,24291,521289,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,16,25019,521982,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,16,25019,521982,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,16,25019,521982,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,bottom,81,16,25019,521982,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,1,25699,522607,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,1,25699,522607,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,2,26094,522678,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,2,26094,522678,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,3,26489,522749,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,3,26489,522749,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,4,26884,522820,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,4,26884,522820,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,5,27279,522891,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,5,27279,522891,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,6,27674,522962,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
2,H02,north_side,6,2,gate,1033,6,27674,522962,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,1,120,500112,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,1,120,500112,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,1,120,500112,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,1,120,500112,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,1,120,500112,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,2,848,500805,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,2,848,500805,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,2,848,500805,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,2,848,500805,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,2,848,500805,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,3,1576,501498,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,3,1576,501498,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,3,1576,501498,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,3,1576,501498,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,3,1576,501498,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,4,2304,502191,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,4,2304,502191,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,4,2304,502191,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,4,2304,502191,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,4,2304,502191,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,5,3032,502884,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,5,3032,502884,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,5,3032,502884,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,5,3032,502884,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,5,3032,502884,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,6,3760,503577,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,6,3760,503577,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,6,3760,503577,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,6,3760,503577,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,6,3760,503577,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,7,4488,504270,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,7,4488,504270,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,7,4488,504270,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,7,4488,504270,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
3,H03,north_side,9,1,bottom,120,7,4488,504270,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
