
 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.316

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.324

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104466   0.0000     
 2104467   0.0000     
 2104468   0.0000     
 2104469   0.0000     
 2104470   0.0000     
 2104471   0.0000     
 2104472   0.0000     
 2104473   0.0000     
 2104474   0.0000     
 2104475   0.0000     
 2104476   0.0000     
 2104477   0.0000     
 2104478   0.0000     
 2104479   0.0000     
 2104480   0.0000     
 2104481   0.0000     
 2104482   0.0000     
 2104483   0.0000     
 2104484   0.0000     
 2104485   0.0000     
 2104486   0.0000     
 2104487   0.0000     
 2104488   0.0000     
 2104489   0.0000     
 2104490   0.0000     
 2104491   0.0000     
 2104492   0.0000     
 2104493   0.0000     
 2104494   0.0000     
 2104495   0.0000     
 2104496   0.0000     
 2104497   0.0000     
 2104498   0.0000     
 2104499   0.0000     
 2104500   0.0000     
 2104501   0.0000     
 2104502   0.0000     
 2104503   0.0000     
 2104504   0.0000     
 2104505   0.0000     
 2104506   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.324

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104507   0.0000     
 2104508   0.0000     
 2104509   0.0000     
 2104510   0.0000     
 2104511   0.0000     
 2104512   0.0000     
 2104513   0.0000     
 2104514   0.0000     
 2104515   0.0000     
 2104516   0.0000     
 2104517   0.0000     
 2104518   0.0000     
 2104519   0.0000     
 2104520   0.0000     
 2104521   0.0000     
 2104522   0.0000     
 2104523   0.0000     
 2104524   0.0000     
 2104525   0.0000     
 2104526   0.0000     
 2104527   0.0000     
 2104528   0.0000     
 2104529   0.0000     
 2104530   0.0000     
 2104531   0.0000     
 2104532   0.0000     
 2104533   0.0000     
 2104534   0.0000     
 2104535   0.0000     
 2104536   0.0000     
 2104537   0.0000     
 2104538   0.0000     
 2104539   0.0000     
 2104540   0.0000     
 2104541   0.0000     
 2104542   0.0000     
 2104543   0.0000     
 2104544   0.0000     
 2104545   0.0000     
 2104546   0.0000     
 2104547   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.324

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104548   0.0000     
 2104549   0.0000     
 2104550   0.0000     
 2104551   0.0000     
 2104552   0.0000     
 2104553   0.0000     
 2104554   0.0000     
 2104555   0.0000     
 2104556   0.0000     
 2104557   0.0000     
 2104558   0.0000     
 2104559   0.0000     
 2104560   0.0000     
 2104561   0.0000     
 2104562   0.0000     
 2104563   0.0000     
 2104564   0.0000     
 2104565   0.0000     
 2104566   0.0000     
 2104567   0.0000     
 2104568   0.0000     
 2104569   0.0000     
 2104570   0.0000     
 2104571   0.0000     
 2104572   0.0000     
 2104573   0.0000     
 2104574   0.0000     
 2104575   0.0000     
 2104576   0.0000     
 2104577   0.0000     
 2104578   0.0000     
 2104579   0.0000     
 2104580   0.0000     
 2104581   0.0000     
 2104582   0.0000     
 2104583   0.0000     
 2104584   0.0000     
 2104585   0.0000     
 2104586   0.0000     
 2104587   0.0000     
 2104588   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.324

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104589   0.0000     
 2104590   0.0000     
 2104591   0.0000     
 2104592   0.0000     
 2104593   0.0000     
 2104594   0.0000     
 2104595   0.0000     
 2104596   0.0000     
 2104597   0.0000     
 2104598   0.0000     
 2104599   0.0000     
 2104600   0.0000     
 2104601   0.0000     
 2104602   0.0000     
 2104603   0.0000     
 2104604   0.0000     
 2104605   0.0000     
 2104606   0.0000     
 2104607   0.0000     
 2104608   0.0000     
 2104609   0.0000     
 2104610   0.0000     
 2104611   0.0000     
 2104612   0.0000     
 2104613   0.0000     
 2104614   0.0000     
 2104615   0.0000     
 2104616   0.0000     
 2104617   0.0000     
 2104618   0.0000     
 2104619   0.0000     
 2104620   0.0000     
 2104621   0.0000     
 2104622   0.0000     
 2104623   0.0000     
 2104624   0.0000     
 2104625   0.0000     
 2104626   0.0000     
 2104627   0.0000     
 2104628   0.0000     
 2104629   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.324

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104630   0.0000     
 2104631   0.0000     
 2104632   0.0000     
 2104633   0.0000     
 2104634   0.0000     
 2104635   0.0000     
 2104636   0.0000     
 2104637   0.0000     
 2104638   0.0000     
 2104639   0.0000     
 2104640   0.0000     
 2104641   0.0000     
 2104642   0.0000     
 2104643   0.0000     
 2104644   0.0000     
 2104645   0.0000     
 2104646   0.0000     
 2104647   0.0000     
 2104648   0.0000     
 2104649   0.0000     
 2104650   0.0000     
 2104651   0.0000     
 2104652   0.0000     
 2104653   0.0000     
 2104654   0.0000     
 2104655   0.0000     
 2104656   0.0000     
 2104657   0.0000     
 2104658   0.0000     
 2104659   0.0000     
 2104660   0.0000     
 2104661   0.0000     
 2104662   0.0000     
 2104663   0.0000     
 2104664   0.0000     
 2104665   0.0000     
 2104666   0.0000     
 2104667   0.0000     
 2104668   0.0000     
 2104669   0.0000     
 2104670   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.324

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104671   0.0000     
 2104672   0.0000     
 2104673   0.0000     
 2104674   0.0000     
 2104675   0.0000     
 2104676   0.0000     
 2104677   0.0000     
 2104678   0.0000     
 2104679   0.0000     
 2104680   0.0000     
 2104681   0.0000     
 2104682   0.0000     
 2104683   0.0000     
 2104684   0.0000     
 2104685   0.0000     
 2104686   0.0000     
 2104687   0.0000     
 2104688   0.0000     
 2104689   0.0000     
 2104690   0.0000     
 2104691   0.0000     
 2104692   0.0000     
 2104693   0.0000     
 2104694   0.0000     
 2104695   0.0000     
 2104696   0.0000     
 2104697   0.0000     
 2104698   0.0000     
 2104699   0.0000     
 2104700   0.0000     
 2104701   0.0000     
 2104702   0.0000     
 2104703   0.0000     
 2104704   0.0000     
 2104705   0.0000     
 2104706   0.0000     
 2104707   0.0000     
 2104708   0.0000     
 2104709   0.0000     
 2104710   0.0000     
 2104711   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.324

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104712   0.0000     
 2104713   0.0000     
 2104714   0.0000     
 2104715   0.0000     
 2104716   0.0000     
 2104717   0.0000     
 2104718   0.0000     
 2104719   0.0000     
 2104720   0.0000     
 2104721   0.0000     
 2104722   0.0000     
 2104723   0.0000     
 2104724   0.0000     
 2104725   0.0000     
 2104726   0.0000     
 2104727   0.0000     
 2104728   0.0000     
 2104729   0.0000     
 2104730   0.0000     
 2104731   0.0000     
 2104732   0.0000     
 2104733   0.0000     
 2104734   0.0000     
 2104735   0.0000     
 2104736   0.0000     
 2104737   0.0000     
 2104738   0.0000     
 2104739   0.0000     
 2104740   0.0000     
 2104741   0.0000     
 2104742   0.0000     
 2104743   0.0000     
 2104744   0.0000     
 2104745   0.0000     
 2104746   0.0000     
 2104747   0.0000     
 2104748   0.0000     
 2104749   0.0000     
 2104750   0.0000     
 2104751   0.0000     
 2104752   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.324

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104753   0.0000     
 2104754   0.0000     
 2104755   0.0000     
 2104756   0.0000     
 2104757   0.0000     
 2104758   0.0000     
 2104759   0.0000     
 2104760   0.0000     
 2104761   0.0000     
 2104762   0.0000     
 2104763   0.0000     
 2104764   0.0000     
 2104765   0.0000     
 2104766   0.0000     
 2104767   0.0000     
 2104768   0.0000     
 2104769   0.0000     
 2104770   0.0000     
 2104771   0.0000     
 2104772   0.0000     
 2104773   0.0000     
 2104774   0.0000     
 2104775   0.0000     
 2104776   0.0000     
 2104777   0.0000     
 2104778   0.0000     
 2104779   0.0000     
 2104780   0.0000     
 2104781   0.0000     
 2104782   0.0000     
 2104783   0.0000     
 2104784   0.0000     
 2104785   0.0000     
 2104786   0.0000     
 2104787   0.0000     
 2104788   0.0000     
 2104789   0.0000     
 2104790   0.0000     
 2104791   0.0000     
 2104792   0.0000     
 2104793   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104794   0.0000     
 2104795   0.0000     
 2104796   0.0000     
 2104797   0.0000     
 2104798   0.0000     
 2104799   0.0000     
 2104800   0.0000     
 2104801   0.0000     
 2104802   0.0000     
 2104803   0.0000     
 2104804   0.0000     
 2104805   0.0000     
 2104806   0.0000     
 2104807   0.0000     
 2104808   0.0000     
 2104809   0.0000     
 2104810   0.0000     
 2104811   0.0000     
 2104812   0.0000     
 2104813   0.0000     
 2104814   0.0000     
 2104815   0.0000     
 2104816   0.0000     
 2104817   0.0000     
 2104818   0.0000     
 2104819   0.0000     
 2104820   0.0000     
 2104821   0.0000     
 2104822   0.0000     
 2104823   0.0000     
 2104824   0.0000     
 2104825   0.0000     
 2104826   0.0000     
 2104827   0.0000     
 2104828   0.0000     
 2104829   0.0000     
 2104830   0.0000     
 2104831   0.0000     
 2104832   0.0000     
 2104833   0.0000     
 2104834   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104835   0.0000     
 2104836   0.0000     
 2104837   0.0000     
 2104838   0.0000     
 2104839   0.0000     
 2104840   0.0000     
 2104841   0.0000     
 2104842   0.0000     
 2104843   0.0000     
 2104844   0.0000     
 2104845   0.0000     
 2104846   0.0000     
 2104847   0.0000     
 2104848   0.0000     
 2104849   0.0000     
 2104850   0.0000     
 2104851   0.0000     
 2104852   0.0000     
 2104853   0.0000     
 2104854   0.0000     
 2104855   0.0000     
 2104856   0.0000     
 2104857   0.0000     
 2104858   0.0000     
 2104859   0.0000     
 2104860   0.0000     
 2104861   0.0000     
 2104862   0.0000     
 2104863   0.0000     
 2104864   0.0000     
 2104865   0.0000     
 2104866   0.0000     
 2104867   0.0000     
 2104868   0.0000     
 2104869   0.0000     
 2104870   0.0000     
 2104871   0.0000     
 2104872   0.0000     
 2104873   0.0000     
 2104874   0.0000     
 2104875   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104876   0.0000     
 2104877   0.0000     
 2104878   0.0000     
 2104879   0.0000     
 2104880   0.0000     
 2104881   0.0000     
 2104882   0.0000     
 2104883   0.0000     
 2104884   0.0000     
 2104885   0.0000     
 2104886   0.0000     
 2104887   0.0000     
 2104888   0.0000     
 2104889   0.0000     
 2104890   0.0000     
 2104891   0.0000     
 2104892   0.0000     
 2104893   0.0000     
 2104894   0.0000     
 2104895   0.0000     
 2104896   0.0000     
 2104897   0.0000     
 2104898   0.0000     
 2104899   0.0000     
 2104900   0.0000     
 2104901   0.0000     
 2104902   0.0000     
 2104903   0.0000     
 2104904   0.0000     
 2104905   0.0000     
 2104906   0.0000     
 2104907   0.0000     
 2104908   0.0000     
 2104909   0.0000     
 2104910   0.0000     
 2104911   0.0000     
 2104912   0.0000     
 2104913   0.0000     
 2104914   0.0000     
 2104915   0.0000     
 2104916   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104917   0.0000     
 2104918   0.0000     
 2104919   0.0000     
 2104920   0.0000     
 2104921   0.0000     
 2104922   0.0000     
 2104923   0.0000     
 2104924   0.0000     
 2104925   0.0000     
 2104926   0.0000     
 2104927   0.0000     
 2104928   0.0000     
 2104929   0.0000     
 2104930   0.0000     
 2104931   0.0000     
 2104932   0.0000     
 2104933   0.0000     
 2104934   0.0000     
 2104935   0.0000     
 2104936   0.0000     
 2104937   0.0000     
 2104938   0.0000     
 2104939   0.0000     
 2104940   0.0000     
 2104941   0.0000     
 2104942   0.0000     
 2104943   0.0000     
 2104944   0.0000     
 2104945   0.0000     
 2104946   0.0000     
 2104947   0.0000     
 2104948   0.0000     
 2104949   0.0000     
 2104950   0.0000     
 2104951   0.0000     
 2104952   0.0000     
 2104953   0.0000     
 2104954   0.0000     
 2104955   0.0000     
 2104956   0.0000     
 2104957   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104958   0.0000     
 2104959   0.0000     
 2104960   0.0000     
 2104961   0.0000     
 2104962   0.0000     
 2104963   0.0000     
 2104964   0.0000     
 2104965   0.0000     
 2104966   0.0000     
 2104967   0.0000     
 2104968   0.0000     
 2104969   0.0000     
 2104970   0.0000     
 2104971   0.0000     
 2104972   0.0000     
 2104973   0.0000     
 2104974   0.0000     
 2104975   0.0000     
 2104976   0.0000     
 2104977   0.0000     
 2104978   0.0000     
 2104979   0.0000     
 2104980   0.0000     
 2104981   0.0000     
 2104982   0.0000     
 2104983   0.0000     
 2104984   0.0000     
 2104985   0.0000     
 2104986   0.0000     
 2104987   0.0000     
 2104988   0.0000     
 2104989   0.0000     
 2104990   0.0000     
 2104991   0.0000     
 2104992   0.0000     
 2104993   0.0000     
 2104994   0.0000     
 2104995   0.0000     
 2104996   0.0000     
 2104997   0.0000     
 2104998   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2104999   0.0000     
 2105000   0.0000     
 2105001   0.0000     
 2105002   0.0000     
 2105003   0.0000     
 2105004   0.0000     
 2105005   0.0000     
 2105006   0.0000     
 2105007   0.0000     
 2105008   0.0000     
 2105009   0.0000     
 2105010   0.0000     
 2105011   0.0000     
 2105012   0.0000     
 2105013   0.0000     
 2105014   0.0000     
 2105015   0.0000     
 2105016   0.0000     
 2105017   0.0000     
 2105018   0.0000     
 2105019   0.0000     
 2105020   0.0000     
 2105021   0.0000     
 2105022   0.0000     
 2105023   0.0000     
 2105024   0.0000     
 2105025   0.0000     
 2105026   0.0000     
 2105027   0.0000     
 2105028   0.0000     
 2105029   0.0000     
 2105030   0.0000     
 2105031   0.0000     
 2105032   0.0000     
 2105033   0.0000     
 2105034   0.0000     
 2105035   0.0000     
 2105036   0.0000     
 2105037   0.0000     
 2105038   0.0000     
 2105039   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2105040   0.0000     
 2105041   0.0000     
 2105042   0.0000     
 2105043   0.0000     
 2105044   0.0000     
 2105045   0.0000     
 2105046   0.0000     
 2105047   0.0000     
 2105048   0.0000     
 2105049   0.0000     
 2105050   0.0000     
 2105051   0.0000     
 2105052   0.0000     
 2105053   0.0000     
 2105054   0.0000     
 2105055   0.0000     
 2105056   0.0000     
 2105057   0.0000     
 2105058   0.0000     
 2105059   0.0000     
 2105060   0.0000     
 2105061   0.0000     
 2105062   0.0000     
 2105063   0.0000     
 2105064   0.0000     
 2105065   0.0000     
 2105066   0.0000     
 2105067   0.0000     
 2105068   0.0000     
 2105069   0.0000     
 2105070   0.0000     
 2105071   0.0000     
 2105072   0.0000     
 2105073   0.0000     
 2105074   0.0000     
 2105075   0.0000     
 2105076   0.0000     
 2105077   0.0000     
 2105078   0.0000     
 2105079   0.0000     
 2105080   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2105081   0.0000     
 2105082   0.0000     
 2105083   0.0000     
 2105084   0.0000     
 2105085   0.0000     
 2105086   0.0000     
 2105087   0.0000     
 2105088   0.0000     
 2105089   0.0000     
 2105090   0.0000     
 2105091   0.0000     
 2105092   0.0000     
 2105093   0.0000     
 2105094   0.0000     
 2105095   0.0000     
 2105096   0.0000     
 2105097   0.0000     
 2105098   0.0000     
 2105099   0.0000     
 2105100   0.0000     
 2105101   0.0000     
 2105102   0.0000     
 2105103   0.0000     
 2105104   0.0000     
 2105105   0.0000     
 2105106   0.0000     
 2105107   0.0000     
 2105108   0.0000     
 2105109   0.0000     
 2105110   0.0000     
 2105111   0.0000     
 2105112   0.0000     
 2105113   0.0000     
 2105114   0.0000     
 2105115   0.0000     
 2105116   0.0000     
 2105117   0.0000     
 2105118   0.0000     
 2105119   0.0000     
 2105120   0.0000     
 2105121   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2105122   0.0000     
 2105123   0.0000     
 2105124   0.0000     
 2105125   0.0000     
 2105126   0.0000     
 2105127   0.0000     
 2105128   0.0000     
 2105129   0.0000     
 2105130   0.0000     
 2105131   0.0000     
 2105132   0.0000     
 2105133   0.0000     
 2105134   0.0000     
 2105135   0.0000     
 2105136   0.0000     
 2105137   0.0000     
 2105138   0.0000     
 2105139   0.0000     
 2105140   0.0000     
 2105141   0.0000     
 2105142   0.0000     
 2105143   0.0000     
 2105144   0.0000     
 2105145   0.0000     
 2105146   0.0000     
 2105147   0.0000     
 2105148   0.0000     
 2105149   0.0000     
 2105150   0.0000     
 2105151   0.0000     
 2105152   0.0000     
 2105153   0.0000     
 2105154   0.0000     
 2105155   0.0000     
 2105156   0.0000     
 2105157   0.0000     
 2105158   0.0000     
 2105159   0.0000     
 2105160   0.0000     
 2105161   0.0000     
 2105162   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2105163   0.0000     
 2105164   0.0000     
 2105165   0.0000     
 2105166   0.0000     
 2105167   0.0000     
 2105168   0.0000     
 2105169   0.0000     
 2105170   0.0000     
 2105171   0.0000     
 2105172   0.0000     
 2105173   0.0000     
 2105174   0.0000     
 2105175   0.0000     
 2105176   0.0000     
 2105177   0.0000     
 2105178   0.0000     
 2105179   0.0000     
 2105180   0.0000     
 2105181   0.0000     
 2105182   0.0000     
 2105183   0.0000     
 2105184   0.0000     
 2105185   0.0000     
 2105186   0.0000     
 2105187   0.0000     
 2105188   0.0000     
 2105189   0.0000     
 2105190   0.0000     
 2105191   0.0000     
 2105192   0.0000     
 2105193   0.0000     
 2105194   0.0000     
 2105195   0.0000     
 2105196   0.0000     
 2105197   0.0000     
 2105198   0.0000     
 2105199   0.0000     
 2105200   0.0000     
 2105201   0.0000     
 2105202   0.0000     
 2105203   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2105204   0.0000     
 2105205   0.0000     
 2105206   0.0000     
 2105207   0.0000     
 2105208   0.0000     
 2105209   0.0000     
 2105210   0.0000     
 2105211   0.0000     
 2105212   0.0000     
 2105213   0.0000     
 2105214   0.0000     
 2105215   0.0000     
 2105216   0.0000     
 2105217   0.0000     
 2105218   0.0000     
 2105219   0.0000     
 2105220   0.0000     
 2105221   0.0000     
 2105222   0.0000     
 2105223   0.0000     
 2105224   0.0000     
 2105225   0.0000     
 2105226   0.0000     
 2105227   0.0000     
 2105228   0.0000     
 2105229   0.0000     
 2105230   0.0000     
 2105231   0.0000     
 2105232   0.0000     
 2105233   0.0000     
 2105234   0.0000     
 2105235   0.0000     
 2105236   0.0000     
 2105237   0.0000     
 2105238   0.0000     
 2105239   0.0000     
 2105240   0.0000     
 2105241   0.0000     
 2105242   0.0000     
 2105243   0.0000     
 2105244   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2105245   0.0000     
 2105246   0.0000     
 2105247   0.0000     
 2105248   0.0000     
 2105249   0.0000     
 2105250   0.0000     
 2105251   0.0000     
 2105252   0.0000     
 2105253   0.0000     
 2105254   0.0000     
 2105255   0.0000     
 2105256   0.0000     
 2105257   0.0000     
 2105258   0.0000     
 2105259   0.0000     
 2105260   0.0000     
 2105261   0.0000     
 2105262   0.0000     
 2105263   0.0000     
 2105264   0.0000     
 2105265   0.0000     
 2105266   0.0000     
 2105267   0.0000     
 2105268   0.0000     
 2105269   0.0000     
 2105270   0.0000     
 2105271   0.0000     
 2105272   0.0000     
 2105273   0.0000     
 2105274   0.0000     
 2105275   0.0000     
 2105276   0.0000     
 2105277   0.0000     
 2105278   0.0000     
 2105279   0.0000     
 2105280   0.0000     
 2105281   0.0000     
 2105282   0.0000     
 2105283   0.0000     
 2105284   0.0000     
 2105285   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.325

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2105286   0.0000     
 2105287   0.0000     
 2105288   0.0000     
 2105289   0.0000     
 2105290   0.0000     
 2105291   0.0000     
 2105292   0.0000     
 2105293   0.0000     
 2105294   0.0000     
 2105295   0.0000     
 2105296   0.0000     
 2105297   0.0000     
 2105298   0.0000     
 2105299   0.0000     
 2105300   0.0000     
 2105301   0.0000     
 2105302   0.0000     
 2105303   0.0000     
 2105304   0.0000     
 2105305   0.0000     
 2105306   0.0000     
 2105307   0.0000     
 2105308   0.0000     
 2105309   0.0000     
 2105310   0.0000     
 2105311   0.0000     
 2105312   0.0000     
 2105313   0.0000     
 2105314   0.0000     
 2105315   0.0000     
 2105316   0.0000     
 2105317   0.0000     
 2105318   0.0000     
 2105319   0.0000     
 2105320   0.0000     
 2105321   0.0000     
 2105322   0.0000     
 2105323   0.0000     
 2105324   0.0000     
 2105325   0.0000     
